Date,Ticker,Open,High,Low,Close,Volume,sentiment,return,ma_5,ma_10,volatility_5,sentiment_lag1,sentiment_ma3,target,pred,strategy_return,buy_hold_return
2026-04-15,DIS,102.5999984741211,103.37999725341795,101.79000091552734,103.04000091552734,7035300,0.0,0.004386437213181882,101.15399932861328,99.01799926757812,0.010047349428713465,0.0,0.0,1,0,0.0,0.008346279141210333
2026-04-16,DIS,103.62000274658205,104.52999877929688,102.77999877929688,103.9000015258789,8145900,0.0,0.008346279141210333,101.97599945068359,99.75199966430664,0.010010305972462288,0.0,0.0,1,0,0.0,0.023002881179488233
2026-04-17,DIS,104.69000244140624,106.33000183105467,104.69000244140624,106.29000091552734,10506200,0.0,0.023002881179488233,103.4,100.71999969482422,0.007821946308307685,0.0,0.0,1,1,9.410232518858308e-05,9.410232518858308e-05
2026-04-20,DIS,105.91000366210938,107.11000061035156,105.91000366210938,106.3000030517578,6423400,0.0,9.410232518858308e-05,104.4240005493164,101.72200012207031,0.00890120651824188,0.0,0.0,0,0,0.0,-0.018908768377473906
2026-04-21,DIS,106.19000244140624,106.87999725341795,103.97000122070312,104.29000091552734,7784500,0.0,-0.018908768377473906,104.76400146484374,102.57300033569337,0.015151902041042891,0.0,0.0,1,0,0.0,0.005081971182703926
2026-04-22,DIS,105.02999877929688,106.27999877929688,104.2300033569336,104.81999969482422,6886600,0.0,0.005081971182703926,105.12000122070313,103.1370002746582,0.015166589555376085,0.0,0.0,0,0,0.0,-0.011161974550197296
2026-04-23,DIS,104.94000244140624,105.1999969482422,102.5500030517578,103.6500015258789,6147000,0.0,-0.011161974550197296,105.07000122070312,103.52300033569335,0.016096453442995463,0.0,0.0,0,0,0.0,-0.010130275314039983
2026-04-24,DIS,103.5999984741211,103.63999938964844,101.97000122070312,102.5999984741211,5974500,0.0,-0.010130275314039983,104.33200073242188,103.86600036621094,0.009555621525815133,0.0,0.0,0,0,0.0,-0.0024366472097273606
2026-04-27,DIS,102.62000274658205,103.80999755859376,102.05999755859376,102.3499984741211,6524300,0.0,-0.0024366472097273606,103.54199981689453,103.98300018310547,0.009143731755629504,0.0,0.0,0,0,0.0,-0.008597921509891138
2026-04-28,DIS,102.66000366210938,103.29000091552734,100.61000061035156,101.47000122070312,6409300,0.0,-0.008597921509891138,102.97799987792969,103.87100067138672,0.006790503420804753,0.0,0.0,0,0,0.0,-0.0016753539657062833
2026-04-29,DIS,100.94000244140624,101.4800033569336,100.5999984741211,101.3000030517578,5533700,0.0,-0.0016753539657062833,102.27400054931641,103.69700088500977,0.004434267724348371,0.0,0.0,1,0,0.0,0.024185556509711104
2026-04-30,DIS,100.91000366210938,104.12000274658205,100.41999816894533,103.75,9203500,0.0,0.024185556509711104,102.29400024414062,103.68200073242187,0.013873265103642089,0.0,0.0,0,0,0.0,-0.006457813676581492
2026-05-01,DIS,104.4000015258789,104.83000183105467,102.97000122070312,103.08000183105467,5956900,0.0,-0.006457813676581492,102.39000091552734,103.3610008239746,0.013269109919132268,0.0,0.0,0,0,0.0,-0.017171170363014743
2026-05-04,DIS,102.73999786376952,103.0500030517578,101.2699966430664,101.30999755859376,8400100,0.0,-0.017171170363014743,102.18200073242187,102.8620002746582,0.015647218559083062,0.0,0.0,0,0,0.0,-0.008192618908910099
2026-05-05,DIS,101.52999877929688,101.7300033569336,100.05999755859376,100.4800033569336,14314700,0.0,-0.008192618908910099,101.98400115966797,102.48100051879882,0.01560511913443788,0.0,0.0,1,0,0.0,0.07543783786246383
2026-05-06,DIS,106.5199966430664,109.13999938964844,105.30999755859376,108.05999755859376,23219500,0.0,0.07543783786246383,103.33600006103515,102.80500030517578,0.037947540746074135,0.0,0.0,1,1,0.005552527457630907,0.005552527457630907
2026-05-07,DIS,109.0500030517578,110.4800033569336,107.08999633789062,108.66000366210938,14309200,0.0,0.005552527457630907,104.31800079345703,103.30600051879883,0.037556144495954756,0.0,0.0,0,0,0.0,-0.005889996295537991
2026-05-08,DIS,109.02999877929688,109.20999908447266,107.54000091552734,108.0199966430664,8370000,0.0,-0.005889996295537991,105.30599975585938,103.84800033569336,0.03749537512152966,0.0,0.0,0,0,0.0,-0.030549856738725456
2026-05-11,DIS,108.0,108.38999938964844,104.37999725341795,104.72000122070312,10562300,0.0,-0.030549856738725456,105.98800048828124,104.08500061035156,0.04028778806311642,0.0,0.0,1,1,0.01375097808079051,0.01375097808079051
2026-05-12,DIS,104.98999786376952,106.2699966430664,104.22000122070312,106.16000366210938,8178500,0.0,0.01375097808079051,107.1240005493164,104.55400085449219,0.03936673846038603,0.0,0.0,0,0,0.0,-0.011868896879853708
2026-05-13,DIS,105.3499984741211,105.87999725341795,103.86000061035156,104.9000015258789,7605900,0.0,-0.011868896879853708,106.49200134277343,104.9140007019043,0.017033170839204186,0.0,0.0,1,0,0.0,0.004957069928527513
2026-05-14,DIS,105.54000091552734,106.29000091552734,104.8499984741211,105.41999816894533,6144600,0.0,0.004957069928527513,105.84400024414063,105.08100051879883,0.016935747297255884,0.0,0.0,0,0,0.0,-0.02561180985713174
2026-05-15,DIS,105.02999877929688,105.41999816894533,102.3000030517578,102.72000122070312,9258600,0.0,-0.02561180985713174,104.78400115966797,105.04500045776368,0.019086966090288565,0.0,0.0,1,1,0.01158491459564348,0.01158491459564348
2026-05-18,DIS,102.69000244140624,104.6999969482422,102.5500030517578,103.91000366210938,9037200,0.0,0.01158491459564348,104.62200164794922,105.30500106811523,0.016840241764921528,0.0,0.0,0,0,0.0,-0.015590440664884353
2026-05-19,DIS,103.70999908447266,103.93000030517578,101.97000122070312,102.29000091552734,7032600,0.0,-0.015590440664884353,103.8480010986328,105.4860008239746,0.015262734009535513,0.0,0.0,1,0,0.0,0.017499275584184737
2026-05-20,DIS,102.91000366210938,104.86000061035156,101.5999984741211,104.08000183105467,7941400,0.0,0.017499275584184737,103.68400115966797,105.0880012512207,0.018396861974112277,0.0,0.0,0,0,0.0,-0.004803996840926361
2026-05-21,DIS,103.61000061035156,104.62000274658205,102.58999633789062,103.58000183105467,8611200,0.0,-0.004803996840926361,103.31600189208984,104.58000106811524,0.018064251425319713,0.0,0.0,0,0,0.0,-0.005599554168773779
2026-05-22,DIS,104.04000091552734,104.5,102.9800033569336,103.0,5693300,0.0,-0.005599554168773779,103.37200164794922,104.0780014038086,0.01356484665837747,0.0,0.0,1,0,0.0,0.00271843475045519
2026-05-26,DIS,103.0999984741211,103.8000030517578,102.3499984741211,103.27999877929688,6714400,0.0,0.00271843475045519,103.24600067138672,103.93400115966797,0.012292646998328214,0.0,0.0,1,0,0.0,0.008714189935286054
2026-05-27,DIS,103.3000030517578,105.25,103.26000213623048,104.18000030517578,7360100,0.0,0.008714189935286054,103.6240005493164,103.7360008239746,0.0096866543110463,0.0,0.0,0,0,0.0,-0.0043194178049914544
2026-05-28,DIS,103.80999755859376,104.41000366210938,103.0999984741211,103.7300033569336,6511100,0.0,-0.0043194178049914544,103.55400085449219,103.61900100708007,0.006209921165644529,0.0,0.0,0,0,0.0,-0.018316798075683427
2026-05-29,DIS,103.62999725341795,103.76000213623048,101.83000183105467,101.83000183105467,13340300,0.0,-0.018316798075683427,103.2040008544922,103.26000137329102,0.010153513230729754,0.0,0.0,1,0,0.0,0.010016661344646627
2026-06-01,DIS,101.66000366210938,103.01000213623048,100.3000030517578,102.8499984741211,8219000,0.0,0.010016661344646627,103.1740005493164,103.27300109863282,0.011592467377995921,0.0,0.0,0,0,0.0,-0.014000922055181664
2026-06-02,DIS,102.3499984741211,102.48999786376952,100.08999633789062,101.41000366210938,8397400,0.0,-0.014000922055181664,102.80000152587891,103.02300109863282,0.012867904556254157,0.0,0.0,0,0,0.0,-0.019919181535496655
2026-06-03,DIS,100.44000244140624,101.2699966430664,99.25,99.38999938964844,7471600,0.0,-0.019919181535496655,101.84200134277344,102.73300094604492,0.012390597464831699,0.0,0.0,0,0,0.0,-0.0005030994271544298
2026-06-04,DIS,100.54000091552734,101.47000122070312,99.01000213623048,99.33999633789062,9568000,0.0,-0.0005030994271544298,100.96399993896485,102.25900039672851,0.012882493594527599,0.0,0.0,1,0,0.0,0.0037246100284071826
2026-06-05,DIS,99.68000030517578,100.1999969482422,99.08999633789062,99.70999908447266,9501600,0.0,0.0037246100284071826,100.53999938964844,101.87200012207032,0.012467061457277483,0.0,0.0,0,0,0.0,-0.008424394199211482
2026-06-08,DIS,99.5199966430664,99.83999633789062,98.41000366210938,98.87000274658205,7559200,0.0,-0.008424394199211482,99.74400024414062,101.45900039672851,0.009640723943873658,0.0,0.0,1,0,0.0,0.00465256469802755
2026-06-09,DIS,99.0500030517578,100.08999633789062,98.51000213623048,99.33000183105467,8616300,0.0,0.00465256469802755,99.32799987792968,101.06400070190429,0.010243489496007093,0.0,0.0,0,0,0.0,-0.007248577543849444
2026-06-10,DIS,99.48999786376952,99.76000213623048,97.9499969482422,98.61000061035156,7041400,0.0,-0.007248577543849444,99.17200012207032,100.50700073242187,0.006064650114627207,0.0,0.0,1,0,0.0,0.01754381621368184
2026-06-11,DIS,98.83000183105467,100.73999786376952,98.0999984741211,100.33999633789062,9264400,0.0,0.01754381621368184,99.37200012207032,100.16800003051758,0.010557135975404884,0.0,0.0,0,0,0.0,-0.002989789050350966
2026-06-12,DIS,101.05999755859376,101.7699966430664,99.54000091552734,100.04000091552734,8253800,0.0,-0.002989789050350966,99.43800048828125,99.98899993896484,0.010716642244415882,0.0,0.0,0,0,0.0,0.00015945821634288926
2025-12-29,GOOGL,310.96521879647884,313.61176774066803,310.2161937852231,313.1523742675781,19621800,0.0,0.00015945821634288926,312.6510314941406,308.240771484375,0.007215391536308306,0.0,0.0,1,0,0.0,0.000924924598326271
2025-12-30,GOOGL,312.09376543928346,316.5379928503015,312.0538089034933,313.4420166015625,17380900,0.0,0.000924924598326271,313.46397705078124,308.80304260253905,0.006854828526888726,0.0,0.0,0,0,0.0,-0.0027083397430479605
2025-12-31,GOOGL,312.4433102220648,314.17104176667254,311.03513952358344,312.5931091308594,16377700,0.0,-0.0027083397430479605,313.1943298339844,309.44520568847656,0.0014676626871740538,0.0,0.0,1,0,0.0,0.00686904712277614
2026-01-02,GOOGL,316.4880510777925,322.0807776535599,309.92658419973367,314.7403259277344,32009400,0.0,0.00686904712277614,313.4060546875,311.2858123779297,0.003758322855963022,0.0,0.0,1,0,0.0,0.004410664909989537
2026-01-05,GOOGL,317.24707928114736,318.60529679570504,314.2210191795431,316.1285400390625,30195600,0.0,0.004410664909989537,314.0112731933594,312.6919860839844,0.0037485686800122434,0.0,0.0,0,0,0.0,-0.006950255335991251
2026-01-06,GOOGL,315.9886856047422,320.5227923064431,311.3746963103618,313.9313659667969,31212100,0.0,-0.006950255335991251,314.1670715332031,313.4090515136719,0.005519011386063933,0.0,0.0,1,0,0.0,0.024304885542325128
2026-01-07,GOOGL,313.95131240372154,325.725993751253,313.7815504740342,321.5614318847656,35104400,0.0,0.024304885542325128,315.79095458984375,314.6274658203125,0.01202679162186294,0.0,0.0,1,0,0.0,0.01074601935574182
2026-01-08,GOOGL,328.54234711069296,329.8905982345552,321.08205673508803,325.0169372558594,31896100,0.0,0.01074601935574182,318.2757202148438,315.7350250244141,0.011302495741096505,0.0,0.0,1,0,0.0,0.009617794295012638
2026-01-09,GOOGL,326.6647962522232,330.3999246926398,325.37646465172014,328.14288330078125,26214200,0.0,0.009617794295012638,320.95623168945315,317.18114318847654,0.011308116702204581,0.0,0.0,1,0,0.0,0.010012940142957172
2026-01-12,GOOGL,325.3764389525716,333.6057474535575,324.57749116547984,331.4285583496094,33923900,0.0,0.010012940142957172,324.0162353515625,319.0137542724609,0.01108618933798533,0.0,0.0,1,0,0.0,0.012384888710214925
2026-01-13,GOOGL,334.5146010595183,340.04737751020235,333.18631289711504,335.53326416015625,33517600,0.0,0.012384888710214925,328.33661499023435,321.25184326171876,0.006179946645315802,0.0,0.0,0,0,0.0,-0.0003870027469463633
2026-01-14,GOOGL,334.62442706687915,336.08252056576845,330.0503943745689,335.4034118652344,28525600,0.0,-0.0003870027469463633,331.1050109863281,323.44798278808594,0.0050658437102170505,0.0,0.0,0,0,0.0,-0.0091115062200543
2026-01-15,GOOGL,337.21104566866205,337.2510022020921,330.3100250775331,332.3473815917969,28442400,0.0,-0.0091115062200543,332.57109985351565,325.4234100341797,0.009054165288509013,0.0,0.0,0,0,0.0,-0.008353810925792238
2026-01-16,GOOGL,333.97528525413946,334.2149635116852,327.27401649506595,329.5710144042969,40341600,0.0,-0.008353810925792238,332.8567260742187,326.90647888183594,0.010030797351621564,0.0,0.0,0,0,0.0,-0.02424240347805051
2026-01-20,GOOGL,320.4528849486331,327.30398324237245,320.01345448184367,321.5814208984375,35361000,0.0,-0.02424240347805051,330.8872985839844,327.45176696777344,0.013393097227235624,0.0,0.0,1,0,0.0,0.019813657405210794
2026-01-21,GOOGL,320.50283121296127,332.0478012719212,318.9348648307384,327.953125,35386600,0.0,0.019813657405210794,329.37127075195315,328.85394287109375,0.01607747990014918,0.0,0.0,1,1,0.0065777572478440405,0.0065777572478440405
2026-01-22,GOOGL,334.0152418739244,334.71431361791133,328.32263943252485,330.1103210449219,26253600,0.0,0.0065777572478440405,328.3126525878906,329.7088317871094,0.01680349586721992,0.0,0.0,0,0,0.0,-0.007896234233809474
2026-01-23,GOOGL,332.05776231305794,333.2562145369407,327.0243361197249,327.5036926269531,27280000,0.0,-0.007896234233809474,327.3439147949219,329.95750732421874,0.01670262611647747,0.0,0.0,1,0,0.0,0.016253525439399175
2026-01-26,GOOGL,327.3838548641184,335.4034148973675,326.5749102768944,332.8267822265625,26042100,0.0,0.016253525439399175,327.995068359375,330.4258972167969,0.01822082025401924,0.0,0.0,1,0,0.0,0.0038707809267282123
2026-01-27,GOOGL,334.93402312381306,337.4707297257924,333.04649592160257,334.1150817871094,21636200,0.0,0.0038707809267282123,330.5018005371094,330.6945495605469,0.010943782567474296,0.0,0.0,1,0,0.0,0.004364154635023487
2026-01-28,GOOGL,335.62313448097893,337.1012215187292,331.5084951745387,335.5732116699219,27434400,0.0,0.004364154635023487,332.02581787109375,330.69854431152345,0.00860891476180761,0.0,0.0,1,0,0.0,0.006666385960138577
2026-01-29,GOOGL,339.85759500876696,341.84502871736817,326.115503846963,337.8102722167969,39785600,0.0,0.006666385960138577,333.56580810546876,330.93923034667966,0.008614007248569838,0.0,0.0,0,0,0.0,-0.0007390666512366861
2026-01-30,GOOGL,339.5580079569619,339.5580079569619,331.8580393103398,337.56060791015625,31024000,0.0,-0.0007390666512366861,335.5771911621094,331.46055297851564,0.006288260148501739,0.0,0.0,1,0,0.0,0.01683436116163306
2026-02-02,GOOGL,335.78293445124825,344.3817273143538,335.1937050748485,343.24322509765625,32006100,0.0,0.01683436116163306,337.6604797363281,332.82777404785156,0.006524059061951399,0.0,0.0,0,0,0.0,-0.011580282508108053
2026-02-03,GOOGL,346.8884575284791,348.5463032010534,337.0312933144156,339.26837158203125,36506700,0.0,-0.011580282508108053,338.6911376953125,334.5964691162109,0.010406711590828942,0.0,0.0,0,0,0.0,-0.01963435579599293
2026-02-04,GOOGL,342.514142570529,342.863693665196,328.09291217000737,332.6070556640625,70618400,0.0,-0.01963435579599293,338.0979064941406,335.0618621826172,0.014436957853620237,0.0,0.0,0,0,0.0,-0.005374778371478595
2026-02-05,GOOGL,311.814107165092,332.25749685616427,306.06158556074746,330.8193664550781,88205800,0.0,-0.005374778371478595,336.69972534179686,335.1327667236328,0.01367880878955408,0.0,0.0,0,0,0.0,-0.025328291524331137
2026-02-06,GOOGL,326.75466854448496,329.95052083207565,319.50412705068965,322.4402770996094,56380500,0.0,-0.025328291524331137,333.6756591796875,334.6264251708984,0.016331836579674658,0.0,0.0,1,1,0.004522170418437055,0.004522170418437055
2026-02-09,GOOGL,320.5127991892576,327.2740180221729,316.84758707958963,323.8984069824219,39640100,0.0,0.004522170418437055,329.80669555664065,333.73358764648435,0.011743316593106545,0.0,0.0,0,0,0.0,-0.017698680633528863
2026-02-10,GOOGL,320.5527401483992,321.25184233940706,314.2009923012897,318.16583251953125,39170000,0.0,-0.017698680633528863,325.5861877441406,332.13866271972654,0.012070706609304989,0.0,0.0,0,0,0.0,-0.023918586241750917
2026-02-11,GOOGL,318.55535268111106,320.64263210541753,309.25745775560665,310.5557556152344,45406400,0.0,-0.023918586241750917,321.175927734375,329.6369171142578,0.012814878181168407,0.0,0.0,0,0,0.0,-0.006303082331273746
2026-02-12,GOOGL,311.68427643298344,315.8288752987113,306.8006493270844,308.5982971191406,47761300,0.0,-0.006303082331273746,316.7317138671875,326.71571960449216,0.012672585996550627,0.0,0.0,0,0,0.0,-0.010614855457529382
2026-02-13,GOOGL,307.32996759040856,308.2287915112591,303.31517401115394,305.32257080078125,38499700,0.0,-0.010614855457529382,313.30817260742185,323.4919158935547,0.01089397217317801,0.0,0.0,0,0,0.0,-0.01210267861158787
2026-02-17,GOOGL,299.6499434457439,304.0442171582303,295.86486207725466,301.6273498535156,39247600,0.0,-0.01210267861158787,308.8539611816406,319.3303283691406,0.006824199331656259,0.0,0.0,1,0,0.0,0.004337534684544453
2026-02-18,GOOGL,301.6972906518214,304.983022308801,300.8583862777236,302.9356689453125,28482100,0.0,0.004337534684544453,305.80792846679685,315.6970581054687,0.01021478563316473,0.0,0.0,0,0,0.0,-0.0015824155632001569
